ProductID,link,originalPrice
59390889,https://www.ikea.com/pl/pl/p/smastad-szafa-bialy-brzoza-z-2-drazkami-na-ubrania-s59390889/,575
69390879,https://www.ikea.com/pl/pl/p/smastad-szafa-bialy-bladorozowy-z-2-drazkami-na-ubrania-s69390879/,575
09390877,https://www.ikea.com/pl/pl/p/smastad-szafa-bialy-bladoturkusowy-z-2-drazkami-na-ubrania-s09390877/,575
99390887,https://www.ikea.com/pl/pl/p/smastad-szafa-bialy-zielony-z-2-drazkami-na-ubrania-s99390887/,575
19396379,https://www.ikea.com/pl/pl/p/smastad-szafa-bialy-korek-z-2-drazkami-na-ubrania-s19396379/,725
89335504,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-bialy-rozowy-s89335504/,299
69228473,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-bialy-s69228473/,299
99328796,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-turkusowy-s99328796/,299
19335531,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-zielony-bialy-s19335531/,299
39335511,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-bialy-pomaranczowy-s39335511/,299
29335535,https://www.ikea.com/pl/pl/p/trofast-regal-bialy-rozowy-s29335535/,419
19329380,https://www.ikea.com/pl/pl/p/trofast-regal-bialy-turkusowy-s19329380/,419
29042877,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-s29042877/,419
49335539,https://www.ikea.com/pl/pl/p/trofast-regal-bialy-pomaranczowy-s49335539/,419
50508181,https://www.ikea.com/pl/pl/p/bolmen-stolek-ze-schodkiem-czarny-50508181/,29.99
09328649,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-jasna-sosna-bejcowana-na-bialo-bialy-szary-s09328649/,499
39328775,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-jasna-sosna-bejcowana-na-bialo-bialy-turkusowy-s39328775/,499
69331578,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-jasna-sosna-bejcowana-na-bialo-bialy-rozowy-s69331578/,499
79331592,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-jasna-sosna-bejcowana-na-bialo-bialy-pomaranczowy-s79331592/,499
79430912,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-szary-z-4-szufladami-s79430912/,935
19430905,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bladorozowy-z-4-szufladami-s19430905/,935
09430883,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-korek-z-4-szufladami-s09430883/,1085
19430887,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bladoturkusowy-z-4-szufladami-s19430887/,935
49430937,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-brzoza-z-4-szufladami-s49430937/,935
39430909,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-zielony-z-4-szufladami-s39430909/,935
95685100,https://www.ikea.com/pl/pl/p/trofast-pojemnik-bialy-95685100/,20
40464031,https://www.ikea.com/pl/pl/p/trofast-pojemnik-turkusowy-40464031/,20
50466275,https://www.ikea.com/pl/pl/p/trofast-pojemnik-rozowy-50466275/,20
30466281,https://www.ikea.com/pl/pl/p/trofast-pojemnik-pomaranczowy-30466281/,20
50494264,https://www.ikea.com/pl/pl/p/sundvik-szafa-szary-50494264/,999
89335976,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-rozowy-s89335976/,209
39330472,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-turkusowy-s39330472/,209
79228571,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-bialy-s79228571/,209
89428329,https://www.ikea.com/pl/pl/p/smastad-szafa-z-elementem-wysuwanym-bialy-bialy-z-drazkiem-na-ubrania-s89428329/,780
49431098,https://www.ikea.com/pl/pl/p/smastad-szafa-z-elementem-wysuwanym-bialy-brzoza-z-drazkiem-na-ubrania-s49431098/,780
79429094,https://www.ikea.com/pl/pl/p/smastad-szafa-z-elementem-wysuwanym-bialy-bladorozowy-z-drazkiem-na-ubrania-s79429094/,780
79431006,https://www.ikea.com/pl/pl/p/smastad-szafa-z-elementem-wysuwanym-bialy-zielony-z-drazkiem-na-ubrania-s79431006/,780
89428744,https://www.ikea.com/pl/pl/p/smastad-szafa-z-elementem-wysuwanym-bialy-korek-z-drazkiem-na-ubrania-s89428744/,930
